Data;SE S2;SE S4;SE S3;SE S3 considerado;Mes;Energia Requerida;Mercado Regulado;Mercado Livre;Perdas;Perdas (%)
2025-02-12 15:50:00;1176,98804;816;0,0;0,0;Fev/25;1176,98804;816;0,0;360,98803999999996;30,670493474173277
2025-02-12 15:55:00;1174,45947;816;0,0;0,0;Fev/25;1174,45947;816;0,0;358,45947;30,521229480996904
2025-02-12 16:00:00;1150,55859;816;0,0;0,0;Fev/25;1150,55859;816;0,0;334,5585900000001;29,077927270092353
2025-02-12 16:05:00;1166,02466;840;0,0;0,0;Fev/25;1166,02466;840;0,0;326,02466000000004;27,960357202050943
2025-02-12 16:10:00;1171,5448;840;0,0;0,0;Fev/25;1171,5448;840;0,0;331,5447999999999;28,2997969859966
2025-02-12 16:15:00;1169,97449;816;0,0;0,0;Fev/25;1169,97449;816;0,0;353,97449000000006;30,254889574558163
2025-02-12 16:20:00;1178,90759;864;0,0;0,0;Fev/25;1178,90759;864;0,0;314,90759;26,71181292504869
2025-02-12 16:25:00;1184,23621;840;0,0;0,0;Fev/25;1184,23621;840;0,0;344,23621;29,068205066960417
2025-02-12 16:30:00;1192,48779;864;0,0;0,0;Fev/25;1192,48779;864;0,0;328,4877899999999;27,54642795965231
2025-02-12 16:35:00;1208,67896;864;0,0;0,0;Fev/25;1208,67896;864;0,0;344,67895999999996;28,51699842611639
2025-02-12 16:40:00;1204,45447;864;0,0;0,0;Fev/25;1204,45447;864;0,0;340,4544699999999;28,266279754020086
2025-02-12 16:45:00;1201,23914;864;0,0;0,0;Fev/25;1201,23914;864;0,0;337,2391399999999;28,074271705798726
2025-02-12 16:50:00;1177,64685;840;0,0;0,0;Fev/25;1177,64685;840;0,0;337,6468500000001;28,67131602313546
2025-02-12 16:55:00;1184,48962;840;0,0;0,0;Fev/25;1184,48962;840;0,0;344,48962000000006;29,08338023257646
2025-02-12 17:00:00;1157,29114;864;0,0;0,0;Fev/25;1157,29114;864;0,0;293,29114000000004;25,34290031806517
2025-02-12 17:05:00;1143,64941;816;0,0;0,0;Fev/25;1143,64941;816;0,0;327,64941;28,649462600605897
2025-02-12 17:10:00;1132,59241;840;0,0;0,0;Fev/25;1132,59241;840;0,0;292,59241;25,833866395060866
2025-02-12 17:15:00;1132,59998;840;0,0;0,0;Fev/25;1132,59998;840;0,0;292,59997999999996;25,834362101966484
2025-02-12 17:20:00;1142,6925;840;0,0;0,0;Fev/25;1142,6925;840;0,0;302,6925000000001;26,489409880610932
2025-02-12 17:25:00;1145,43225;840;0,0;0,0;Fev/25;1145,43225;840;0,0;305,43225000000007;26,6652392579308
2025-02-12 17:30:00;1133,55408;840;0,0;0,0;Fev/25;1133,55408;840;0,0;293,5540800000001;25,89678650356056
2025-02-12 17:35:00;1125,85461;816;0,0;0,0;Fev/25;1125,85461;816;0,0;309,8546100000001;27,521725029842003
2025-02-12 17:40:00;1110,60242;816;0,0;0,0;Fev/25;1110,60242;816;0,0;294,60241999999994;26,526362152173228
2025-02-12 17:45:00;1091,78088;840;0,0;0,0;Fev/25;1091,78088;840;0,0;251,78088000000002;23,061484645160668
2025-02-12 17:50:00;1090,63855;816;0,0;0,0;Fev/25;1090,63855;816;0,0;274,6385499999999;25,181445310180894
2025-02-12 17:55:00;1096,65149;840;0,0;0,0;Fev/25;1096,65149;840;0,0;256,65148999999997;23,403195303186063
2025-02-12 18:00:00;1088,20593;816;0,0;0,0;Fev/25;1088,20593;816;0,0;272,2059300000001;25,014192855942262
2025-02-12 18:05:00;1024,62268;792;0,0;0,0;Fev/25;1024,62268;792;0,0;232,62267999999995;22,70325306482577
2025-02-12 18:10:00;1015,883;792;0,0;0,0;Fev/25;1015,883;792;0,0;223,88300000000004;22,03826621766483
2025-02-12 18:15:00;1026,14966;792;0,0;0,0;Fev/25;1026,14966;792;0,0;234,14966000000004;22,818275844870428
2025-02-12 18:20:00;1024,59216;792;0,0;0,0;Fev/25;1024,59216;792;0,0;232,59215999999992;22,70095059091609
2025-02-12 18:25:00;1023,82361;816;0,0;0,0;Fev/25;1023,82361;816;0,0;207,82361000000003;20,298770996304725
2025-02-12 18:30:00;1034,86182;792;0,0;0,0;Fev/25;1034,86182;792;0,0;242,86182000000008;23,46804329876621
2025-02-12 18:35:00;1033,89514;816;0,0;0,0;Fev/25;1033,89514;816;0,0;217,89514000000008;21,075168222572366
2025-02-12 18:40:00;1034,99634;816;0,0;0,0;Fev/25;1034,99634;816;0,0;218,99633999999992;21,159141490297436
2025-02-12 18:45:00;1037,06494;816;0,0;0,0;Fev/25;1037,06494;816;0,0;221,06493999999998;21,316402808873278
2025-02-12 18:50:00;1036,05994;792;0,0;0,0;Fev/25;1036,05994;792;0,0;244,0599400000001;23,55654635194177
2025-02-12 18:55:00;1040,59692;840;0,0;0,0;Fev/25;1040,59692;840;0,0;200,59691999999995;19,27710107002815
2025-02-12 19:00:00;971,48724;744;0,0;0,0;Fev/25;971,48724;744;0,0;227,48724000000004;23,416389905440244
2025-02-12 19:05:00;948,32672;792;0,0;0,0;Fev/25;948,32672;792;0,0;156,32672000000002;16,484479104416675
2025-02-12 19:10:00;979,99811;840;0,0;0,0;Fev/25;979,99811;840;0,0;139,99811;14,28554897927303
2025-02-12 19:15:00;960,03455;744;0,0;0,0;Fev/25;960,03455;744;0,0;216,03454999999997;22,50278909233006
2025-02-12 19:20:00;917,31378;744;0,0;0,0;Fev/25;917,31378;744;0,0;173,31377999999995;18,893620021711648
2025-02-12 19:25:00;912,37079;744;0,0;0,0;Fev/25;912,37079;744;0,0;168,37079000000006;18,454206540303648
2025-02-12 19:30:00;903,07697;720;0,0;0,0;Fev/25;903,07697;720;0,0;183,07696999999996;20,272576544610583
2025-02-12 19:35:00;908,23669;744;0,0;0,0;Fev/25;908,23669;744;0,0;164,23668999999995;18,0830274539999
2025-02-12 19:40:00;914,7207;744;0,0;0,0;Fev/25;914,7207;744;0,0;170,72069999999997;18,663697017023882
2025-02-12 19:45:00;909,68927;744;0,0;0,0;Fev/25;909,68927;744;0,0;165,68926999999996;18,213831410806897
2025-02-12 19:50:00;889,81573;720;0,0;0,0;Fev/25;889,81573;720;0,0;169,81573000000003;19,084370423525783
2025-02-12 19:55:00;864,95258;696;0,0;0,0;Fev/25;864,95258;696;0,0;168,95258;19,53316099710345
2025-02-12 20:00:00;871,63843;720;0,0;0,0;Fev/25;871,63843;720;0,0;151,63842999999997;17,39694175714579
2025-02-12 20:05:00;864,79449;720;0,0;0,0;Fev/25;864,79449;720;0,0;144,79449;16,743225318190916
2025-02-12 20:10:00;862,20441;696;0,0;0,0;Fev/25;862,20441;696;0,0;166,20441000000005;19,276682892401357
2025-02-12 20:15:00;866,01483;720;0,0;0,0;Fev/25;866,01483;720;0,0;146,01482999999996;16,86054614099391
2025-02-12 20:20:00;872,76453;720;0,0;0,0;Fev/25;872,76453;720;0,0;152,76453000000004;17,503521826213543
2025-02-12 20:25:00;869,75665;720;0,0;0,0;Fev/25;869,75665;720;0,0;149,75665000000004;17,218224200987716
2025-02-12 20:30:00;855,90515;696;0,0;0,0;Fev/25;855,90515;696;0,0;159,90515000000005;18,682578320740333
2025-02-12 20:35:00;860,96075;696;0,0;0,0;Fev/25;860,96075;696;0,0;164,96074999999996;19,160077854884786
2025-02-12 20:40:00;860,96722;720;0,0;0,0;Fev/25;860,96722;720;0,0;140,96722;16,373122776962404
2025-02-12 20:45:00;850,92157;696;0,0;0,0;Fev/25;850,92157;696;0,0;154,92156999999997;18,206327758268014
2025-02-12 20:50:00;876,24072;720;0,0;0,0;Fev/25;876,24072;720;0,0;156,24072;17,83079882432307
2025-02-12 20:55:00;1007,20868;816;0,0;0,0;Fev/25;1007,20868;816;0,0;191,20867999999996;18,98401828705447
2025-02-12 21:00:00;1015,32214;816;0,0;0,0;Fev/25;1015,32214;816;0,0;199,32214;19,631418654969938
2025-02-12 21:05:00;1011,2533;816;0,0;0,0;Fev/25;1011,2533;816;0,0;195,25329999999997;19,30805071291238
2025-02-12 21:10:00;1009,56885;816;0,0;0,0;Fev/25;1009,56885;816;0,0;193,56885;19,173417444486326
2025-02-12 21:15:00;999,36694;816;0,0;0,0;Fev/25;999,36694;816;0,0;183,36694;18,348309580863262
2025-02-12 21:20:00;994,2879;792;0,0;0,0;Fev/25;994,2879;792;0,0;202,28790000000004;20,34500268986478
2025-02-12 21:25:00;985,51477;792;0,0;0,0;Fev/25;985,51477;792;0,0;193,51477;19,635907638400994
2025-02-12 21:30:00;976,3421;768;0,0;0,0;Fev/25;976,3421;768;0,0;208,34209999999996;21,339047040991062
2025-02-12 21:35:00;974,46661;792;0,0;0,0;Fev/25;974,46661;792;0,0;182,46660999999995;18,724767798867934
2025-02-12 21:40:00;964,3255;768;0,0;0,0;Fev/25;964,3255;768;0,0;196,32550000000003;20,3588414907622
2025-02-12 21:45:00;958,41431;768;0,0;0,0;Fev/25;958,41431;768;0,0;190,41431;19,867640540550777
2025-02-12 21:50:00;952,09814;768;0,0;0,0;Fev/25;952,09814;768;0,0;184,09813999999994;19,33604659704513
2025-02-12 21:55:00;917,27209;720;0,0;0,0;Fev/25;917,27209;720;0,0;197,27209000000005;21,506387488580412
2025-02-12 22:00:00;913,31781;744;0,0;0,0;Fev/25;913,31781;744;0,0;169,31781;18,538761441649758
2025-02-12 22:05:00;911,21979;744;0,0;0,0;Fev/25;911,21979;744;0,0;167,21979;18,351202622585706
2025-02-12 22:10:00;903,95892;720;0,0;0,0;Fev/25;903,95892;720;0,0;183,95892000000003;20,35036282400975
2025-02-12 22:15:00;898,86279;720;0,0;0,0;Fev/25;898,86279;720;0,0;178,86279000000002;19,898786777011875
2025-02-12 22:20:00;892,03046;720;0,0;0,0;Fev/25;892,03046;720;0,0;172,03045999999995;19,285267456001442
2025-02-12 22:25:00;877,99377;696;0,0;0,0;Fev/25;877,99377;696;0,0;181,99377000000004;20,728366899459893
2025-02-12 22:30:00;882,21704;720;0,0;0,0;Fev/25;882,21704;720;0,0;162,21704;18,387429923140004
2025-02-12 22:35:00;887,28314;720;0,0;0,0;Fev/25;887,28314;720;0,0;167,28314;18,853411324822424
2025-02-12 22:40:00;877,52521;696;0,0;0,0;Fev/25;877,52521;696;0,0;181,52521000000002;20,68603932187886
2025-02-12 22:45:00;871,24115;696;0,0;0,0;Fev/25;871,24115;696;0,0;175,24114999999995;20,11396615047395
2025-02-12 22:50:00;862,32697;696;0,0;0,0;Fev/25;862,32697;696;0,0;166,32696999999996;19,28815586041568
2025-02-12 22:55:00;846,86359;672;0,0;0,0;Fev/25;846,86359;672;0,0;174,86359000000004;20,64837738507568
2025-02-12 23:00:00;823,98926;672;0,0;0,0;Fev/25;823,98926;672;0,0;151,98925999999994;18,445538962485987
2025-02-12 23:05:00;816,77863;648;0,0;0,0;Fev/25;816,77863;648;0,0;168,77863000000002;20,66393803667464
2025-02-12 23:10:00;815,11938;648;0,0;0,0;Fev/25;815,11938;648;0,0;167,11937999999998;20,50244223122262
2025-02-12 23:15:00;832,86188;672;0,0;0,0;Fev/25;832,86188;672;0,0;160,86188000000004;19,314352579085504
2025-02-12 23:20:00;832,31262;648;0,0;0,0;Fev/25;832,31262;648;0,0;184,31262000000004;22,14463839320375
2025-02-12 23:25:00;815,32245;648;0,0;0,0;Fev/25;815,32245;648;0,0;167,32245;20,52224245757001
2025-02-12 23:30:00;803,95911;624;0,0;0,0;Fev/25;803,95911;624;0,0;179,95911;22,384112296457467
2025-02-12 23:35:00;785,37335;624;0,0;0,0;Fev/25;785,37335;624;0,0;161,37334999999996;20,54734222901757
2025-02-12 23:40:00;790,98627;624;0,0;0,0;Fev/25;790,98627;624;0,0;166,98627;21,111146467814162
2025-02-12 23:45:00;791,7746;648;0,0;0,0;Fev/25;791,7746;648;0,0;143,77459999999996;18,158526429112523
2025-02-12 23:50:00;786,10864;600;0,0;0,0;Fev/25;786,10864;600;0,0;186,10864000000004;23,674671734939846
2025-02-12 23:55:00;768,05139;624;0,0;0,0;Fev/25;768,05139;624;0,0;144,05138999999997;18,755436403806257
2025-02-13 00:00:00;763,82892;576;0,0;0,0;Fev/25;763,82892;576;0,0;187,82892000000004;24,590443629707032
2025-02-13 00:05:00;759,53644;600;0,0;0,0;Fev/25;759,53644;600;0,0;159,53643999999997;21,00444845016257
2025-02-13 00:10:00;751,09882;576;0,0;0,0;Fev/25;751,09882;576;0,0;175,09882000000005;23,312354558085982
2025-02-13 00:15:00;751,51532;576;0,0;0,0;Fev/25;751,51532;576;0,0;175,51531999999997;23,35485589302424
2025-02-13 00:20:00;746,21667;576;0,0;0,0;Fev/25;746,21667;576;0,0;170,21667000000002;22,810622818168884
2025-02-13 00:25:00;724,75031;552;0,0;0,0;Fev/25;724,75031;552;0,0;172,75031;23,83583802813413
2025-02-13 00:30:00;715,18073;552;0,0;0,0;Fev/25;715,18073;552;0,0;163,18073000000004;22,81671235744845
2025-02-13 00:35:00;721,23444;552;0,0;0,0;Fev/25;721,23444;552;0,0;169,23443999999995;23,46455335660343
2025-02-13 00:40:00;703,32867;552;0,0;0,0;Fev/25;703,32867;552;0,0;151,32867;21,516067303214015
2025-02-13 00:45:00;699,8783;528;0,0;0,0;Fev/25;699,8783;528;0,0;171,87829999999997;24,55831249518666
2025-02-13 00:50:00;691,6792;528;0,0;0,0;Fev/25;691,6792;528;0,0;163,67920000000004;23,664033846904754
2025-02-13 00:55:00;687,64844;552;0,0;0,0;Fev/25;687,64844;552;0,0;135,64844000000005;19,72642299602978
2025-02-13 01:00:00;684,711;528;0,0;0,0;Fev/25;684,711;528;0,0;156,711;22,887174296893143
2025-02-13 01:05:00;682,28302;528;0,0;0,0;Fev/25;682,28302;528;0,0;154,28301999999996;22,612759731291565
2025-02-13 01:10:00;677,11859;504;0,0;0,0;Fev/25;677,11859;504;0,0;173,11859000000004;25,566952754908122
2025-02-13 01:15:00;671,96832;528;0,0;0,0;Fev/25;671,96832;528;0,0;143,96831999999995;21,424867172309543
2025-02-13 01:20:00;657,72821;504;0,0;0,0;Fev/25;657,72821;504;0,0;153,72821;23,372604012225658
2025-02-13 01:25:00;651,56116;480;0,0;0,0;Fev/25;651,56116;480;0,0;171,56115999999997;26,330783744077067
2025-02-13 01:30:00;648,83569;504;0,0;0,0;Fev/25;648,83569;504;0,0;144,83569;22,322398757072072
2025-02-13 01:35:00;646,75171;504;0,0;0,0;Fev/25;646,75171;504;0,0;142,75171;22,072103991808543
2025-02-13 01:40:00;643,41632;480;0,0;0,0;Fev/25;643,41632;480;0,0;163,41632000000004;25,39822427879977
2025-02-13 01:45:00;638,65851;480;0,0;0,0;Fev/25;638,65851;480;0,0;158,65850999999998;24,842463932720474
2025-02-13 01:50:00;641,65308;504;0,0;0,0;Fev/25;641,65308;504;0,0;137,65308000000005;21,452882295835007
2025-02-13 01:55:00;639,73712;480;0,0;0,0;Fev/25;639,73712;480;0,0;159,73712;24,969181091133184
2025-02-13 02:00:00;631,80023;480;0,0;0,0;Fev/25;631,80023;480;0,0;151,80023000000006;24,026618350550464
2025-02-13 02:05:00;632,71124;480;0,0;0,0;Fev/25;632,71124;480;0,0;152,71123999999998;24,13600871070348
2025-02-13 02:10:00;633,82019;480;0,0;0,0;Fev/25;633,82019;480;0,0;153,82019000000003;24,268742527750657
2025-02-13 02:15:00;634,15918;480;0,0;0,0;Fev/25;634,15918;480;0,0;154,15918;24,30922469655016
2025-02-13 02:20:00;626,75952;480;0,0;0,0;Fev/25;626,75952;480;0,0;146,75951999999995;23,415602845569854
2025-02-13 02:25:00;630,96558;480;0,0;0,0;Fev/25;630,96558;480;0,0;150,96558000000005;23,926119710048212
2025-02-13 02:30:00;631,03821;480;0,0;0,0;Fev/25;631,03821;480;0,0;151,03821000000005;23,93487551253038
2025-02-13 02:35:00;627,67743;480;0,0;0,0;Fev/25;627,67743;480;0,0;147,67742999999996;23,527599200117802
2025-02-13 02:40:00;626,70245;480;0,0;0,0;Fev/25;626,70245;480;0,0;146,70245;23,40862876792647
2025-02-13 02:45:00;627,45392;456;0,0;0,0;Fev/25;627,45392;456;0,0;171,45392000000004;27,325340480779854
2025-02-13 02:50:00;619,70581;480;0,0;0,0;Fev/25;619,70581;480;0,0;139,70581000000004;22,543892238157333
2025-02-13 02:55:00;617,11786;456;0,0;0,0;Fev/25;617,11786;456;0,0;161,11785999999995;26,108118147804042
2025-02-13 03:00:00;616,85583;480;0,0;0,0;Fev/25;616,85583;480;0,0;136,85582999999997;22,18603170209155
2025-02-13 03:05:00;622,94788;480;0,0;0,0;Fev/25;622,94788;480;0,0;142,94788000000005;22,947004812023767
2025-02-13 03:10:00;619,04419;456;0,0;0,0;Fev/25;619,04419;456;0,0;163,04418999999996;26,338053507941
2025-02-13 03:15:00;604,54492;456;0,0;0,0;Fev/25;604,54492;456;0,0;148,54492000000005;24,571361876632764
2025-02-13 03:20:00;606,43591;480;0,0;0,0;Fev/25;606,43591;480;0,0;126,43591000000004;20,84901436657998
2025-02-13 03:25:00;600,81549;456;0,0;0,0;Fev/25;600,81549;456;0,0;144,81548999999995;24,103155196614516
2025-02-13 03:30:00;599,88403;480;0,0;0,0;Fev/25;599,88403;480;0,0;119,88403000000005;19,98453434407981
2025-02-13 03:35:00;605,04132;456;0,0;0,0;Fev/25;605,04132;456;0,0;149,04132000000004;24,6332465359556
2025-02-13 03:40:00;604,85602;480;0,0;0,0;Fev/25;604,85602;480;0,0;124,85601999999994;20,642271197036273
2025-02-13 03:45:00;597,72931;456;0,0;0,0;Fev/25;597,72931;456;0,0;141,72931000000005;23,711286635751566
2025-02-13 03:50:00;601,48975;456;0,0;0,0;Fev/25;601,48975;456;0,0;145,48974999999996;24,18823429659441
2025-02-13 03:55:00;602,91455;480;0,0;0,0;Fev/25;602,91455;480;0,0;122,91454999999996;20,38672810268055
2025-02-13 04:00:00;598,20099;456;0,0;0,0;Fev/25;598,20099;456;0,0;142,20099000000005;23,771440097416093
2025-02-13 04:05:00;601,72894;480;0,0;0,0;Fev/25;601,72894;480;0,0;121,72893999999997;20,22986296786722
2025-02-13 04:10:00;600,0647;456;0,0;0,0;Fev/25;600,0647;456;0,0;144,06470000000002;24,008194449698507
2025-02-13 04:15:00;601,47815;480;0,0;0,0;Fev/25;601,47815;480;0,0;121,47815000000003;20,196602320466674
2025-02-13 04:20:00;595,33344;456;0,0;0,0;Fev/25;595,33344;456;0,0;139,33344;23,404269042908123
2025-02-13 04:25:00;598,78436;480;0,0;0,0;Fev/25;598,78436;480;0,0;118,78435999999999;19,837585604273297
2025-02-13 04:30:00;609,41791;456;0,0;0,0;Fev/25;609,41791;456;0,0;153,41791;25,174499712356667
2025-02-13 04:35:00;606,76044;480;0,0;0,0;Fev/25;606,76044;480;0,0;126,76044000000002;20,891348816346696
2025-02-13 04:40:00;591,97485;456;0,0;0,0;Fev/25;591,97485;456;0,0;135,97484999999995;22,96970048643113
2025-02-13 04:45:00;597,41705;456;0,0;0,0;Fev/25;597,41705;456;0,0;141,41705000000002;23,671411788465026
2025-02-13 04:50:00;596,67981;480;0,0;0,0;Fev/25;596,67981;480;0,0;116,67980999999997;19,554844666187044
2025-02-13 04:55:00;599,93536;456;0,0;0,0;Fev/25;599,93536;456;0,0;143,93535999999995;23,991811384479814
2025-02-13 05:00:00;592,14703;456;0,0;0,0;Fev/25;592,14703;456;0,0;136,14702999999997;22,99209876979371
2025-02-13 05:05:00;591,70782;480;0,0;0,0;Fev/25;591,70782;480;0,0;111,70781999999997;18,878881810282643
2025-02-13 05:10:00;594,22559;456;0,0;0,0;Fev/25;594,22559;456;0,0;138,22559;23,26146708020434
2025-02-13 05:15:00;595,94781;480;0,0;0,0;Fev/25;595,94781;480;0,0;115,94781;19,45603424568336
2025-02-13 05:20:00;603,2998;480;0,0;0,0;Fev/25;603,2998;480;0,0;123,2998;20,437566861450975
2025-02-13 05:25:00;606,30316;504;0,0;0,0;Fev/25;606,30316;504;0,0;102,30316000000005;16,87326848172786
2025-02-13 05:30:00;606,82672;480;0,0;0,0;Fev/25;606,82672;480;0,0;126,82672000000002;20,899989374231907
2025-02-13 05:35:00;615,3963;504;0,0;0,0;Fev/25;615,3963;504;0,0;111,3963;18,10155504672355
2025-02-13 05:40:00;615,43225;480;0,0;0,0;Fev/25;615,43225;480;0,0;135,43224999999995;22,006037220181422
2025-02-13 05:45:00;623,44763;504;0,0;0,0;Fev/25;623,44763;504;0,0;119,44763;19,159208288272747
2025-02-13 05:50:00;616,94867;480;0,0;0,0;Fev/25;616,94867;480;0,0;136,94867;22,19774134532132
2025-02-13 05:55:00;612,30823;480;0,0;0,0;Fev/25;612,30823;480;0,0;132,30822999999998;21,608109040115302
2025-02-13 06:00:00;622,94012;480;0,0;0,0;Fev/25;622,94012;480;0,0;142,94011999999998;22,94604495854272
2025-02-13 06:05:00;640,34369;504;0,0;0,0;Fev/25;640,34369;504;0,0;136,34369000000004;21,292267282277745
2025-02-13 06:10:00;654,40143;528;0,0;0,0;Fev/25;654,40143;528;0,0;126,40143;19,31557973520932
2025-02-13 06:15:00;670,13269;552;0,0;0,0;Fev/25;670,13269;552;0,0;118,13269000000003;17,628253592583288
2025-02-13 06:20:00;704,92474;528;0,0;0,0;Fev/25;704,92474;528;0,0;176,92474000000004;25,09838709874192
2025-02-13 06:25:00;704,02014;552;0,0;0,0;Fev/25;704,02014;552;0,0;152,02013999999997;21,593152150448418
2025-02-13 06:30:00;696,49335;528;0,0;0,0;Fev/25;696,49335;528;0,0;168,49334999999996;24,19166672589192
2025-02-13 06:35:00;715,54993;576;0,0;0,0;Fev/25;715,54993;576;0,0;139,54993000000002;19,50247273450226
2025-02-13 06:40:00;732,41571;552;0,0;0,0;Fev/25;732,41571;552;0,0;180,41571;24,632965614568807
2025-02-13 06:45:00;728,22717;576;0,0;0,0;Fev/25;728,22717;576;0,0;152,22717;20,903802586766986
2025-02-13 06:50:00;740,11597;576;0,0;0,0;Fev/25;740,11597;576;0,0;164,11596999999995;22,17435870219095
2025-02-13 06:55:00;724,52789;552;0,0;0,0;Fev/25;724,52789;552;0,0;172,52788999999996;23,812456688175242
2025-02-13 07:00:00;732,7616;576;0,0;0,0;Fev/25;732,7616;576;0,0;156,76160000000004;21,393260782224402
2025-02-13 07:05:00;734,64417;552;0,0;0,0;Fev/25;734,64417;552;0,0;182,64417000000003;24,861582989217762
2025-02-13 07:10:00;752,38348;576;0,0;0,0;Fev/25;752,38348;576;0,0;176,38347999999996;23,443295166448895
2025-02-13 07:15:00;798,39508;624;0,0;0,0;Fev/25;798,39508;624;0,0;174,39508;21,843205747209765
2025-02-13 07:20:00;840,7085;600;0,0;0,0;Fev/25;840,7085;600;0,0;240,70849999999996;28,631624397754983
2025-02-13 07:25:00;823,42017;600;0,0;0,0;Fev/25;823,42017;600;0,0;223,42016999999998;27,133191308636512
2025-02-13 07:30:00;822,33807;624;0,0;0,0;Fev/25;822,33807;624;0,0;198,33807000000002;24,118799461637476
2025-02-13 07:35:00;830,20557;600;0,0;0,0;Fev/25;830,20557;600;0,0;230,20556999999997;27,728743135269497
2025-02-13 07:40:00;826,17639;600;0,0;0,0;Fev/25;826,17639;600;0,0;226,17638999999997;27,376283410858544
2025-02-13 07:45:00;825,94336;624;0,0;0,0;Fev/25;825,94336;624;0,0;201,94335999999998;24,450025241440283
2025-02-13 07:50:00;839,46069;600;0,0;0,0;Fev/25;839,46069;600;0,0;239,46069;28,52553941507374
2025-02-13 07:55:00;835,7677;600;0,0;0,0;Fev/25;835,7677;600;0,0;235,7677;28,20971664734112
2025-02-13 08:00:00;832,87579;600;0,0;0,0;Fev/25;832,87579;600;0,0;232,87579000000005;27,960446539093187
2025-02-13 08:05:00;837,27008;600;0,0;0,0;Fev/25;837,27008;600;0,0;237,27008;28,33853563715068
2025-02-13 08:10:00;837,78595;624;0,0;0,0;Fev/25;837,78595;624;0,0;213,78594999999996;25,51796792486195
2025-02-13 08:15:00;857,74829;624;0,0;0,0;Fev/25;857,74829;624;0,0;233,74829;27,251385135375788
2025-02-13 08:20:00;881,46399;624;0,0;0,0;Fev/25;881,46399;624;0,0;257,46398999999997;29,208679301805624
2025-02-13 08:25:00;893,39386;624;0,0;0,0;Fev/25;893,39386;624;0,0;269,39386;30,153986059407217
2025-02-13 08:30:00;889,50366;648;0,0;0,0;Fev/25;889,50366;648;0,0;241,50365999999997;27,150384069245987
2025-02-13 08:35:00;900,94421;648;0,0;0,0;Fev/25;900,94421;648;0,0;252,94421;28,075457635717534
2025-02-13 08:40:00;915,9917;648;0,0;0,0;Fev/25;915,9917;648;0,0;267,99170000000004;29,257000909506058
2025-02-13 08:45:00;925,79022;648;0,0;0,0;Fev/25;925,79022;648;0,0;277,79022;30,005741473484132
2025-02-13 08:50:00;938,53192;672;0,0;0,0;Fev/25;938,53192;672;0,0;266,53192;28,398812477257035
2025-02-13 08:55:00;939,0379;648;0,0;0,0;Fev/25;939,0379;648;0,0;291,03790000000004;30,993200593927046
2025-02-13 09:00:00;950,93616;672;0,0;0,0;Fev/25;950,93616;672;0,0;278,93616;29,33279558955882
2025-02-13 09:05:00;937,41473;648;0,0;0,0;Fev/25;937,41473;648;0,0;289,41472999999996;30,873712641575406
2025-02-13 09:10:00;935,4978;672;0,0;0,0;Fev/25;935,4978;672;0,0;263,4978;28,166586816131474
2025-02-13 09:15:00;953,79004;696;0,0;0,0;Fev/25;953,79004;696;0,0;257,79004;27,02796519032637
2025-02-13 09:20:00;971,81598;672;0,0;0,0;Fev/25;971,81598;672;0,0;299,81597999999997;30,851106193993637
2025-02-13 09:25:00;986,74585;696;0,0;0,0;Fev/25;986,74585;696;0,0;290,74585;29,46512012186319
2025-02-13 09:30:00;1000,8963;720;0,0;0,0;Fev/25;1000,8963;720;0,0;280,8963;28,064475810331203
2025-02-13 09:35:00;1014,99146;720;0,0;0,0;Fev/25;1014,99146;720;0,0;294,99145999999996;29,063442563349252
2025-02-13 09:40:00;996,20734;696;0,0;0,0;Fev/25;996,20734;696;0,0;300,20734000000004;30,135025907357804
2025-02-13 09:45:00;991,76587;720;0,0;0,0;Fev/25;991,76587;720;0,0;271,76586999999995;27,402220445436377
2025-02-13 09:50:00;994,20642;696;0,0;0,0;Fev/25;994,20642;696;0,0;298,20642;29,994417054760113
2025-02-13 09:55:00;983,37256;696;0,0;0,0;Fev/25;983,37256;696;0,0;287,37256;29,223162379068217
2025-02-13 10:00:00;990,99359;696;0,0;0,0;Fev/25;990,99359;696;0,0;294,99359000000004;29,76745692169412
2025-02-13 10:05:00;986,05615;696;0,0;0,0;Fev/25;986,05615;696;0,0;290,05615;29,415784283684047
2025-02-13 10:10:00;999,77106;696;0,0;0,0;Fev/25;999,77106;696;0,0;303,77106000000003;30,384062127183398
2025-02-13 10:15:00;1010,50879;720;0,0;0,0;Fev/25;1010,50879;720;0,0;290,50879;28,748764273490384
2025-02-13 10:20:00;1026,72278;720;0,0;0,0;Fev/25;1026,72278;720;0,0;306,72278000000006;29,873962667897562
2025-02-13 10:25:00;1011,80463;720;0,0;0,0;Fev/25;1011,80463;720;0,0;291,80463;28,84001726696981
2025-02-13 10:30:00;999,01288;720;0,0;0,0;Fev/25;999,01288;720;0,0;279,01288;27,928857133453572
2025-02-13 10:35:00;1006,71173;696;0,0;0,0;Fev/25;1006,71173;696;0,0;310,71173;30,864022017504457
2025-02-13 10:40:00;1025,62769;744;0,0;0,0;Fev/25;1025,62769;744;0,0;281,62769000000003;27,459056804521335
2025-02-13 10:45:00;1053,8468;744;0,0;0,0;Fev/25;1053,8468;744;0,0;309,84680000000003;29,40150314068421
2025-02-13 10:50:00;1050,84875;720;0,0;0,0;Fev/25;1050,84875;720;0,0;330,8487500000001;31,48395523142603
